456.16888817283274, 283.3672366274332, 169.3086257451968, 254.49209936600465, 406.66311116448077, 427.5376048408344, 49.44665222382455, 470.78142842897324, 157.48334341491383, 494.49530288624277
408.79636432736737, 341.61781966072283, 40.47632912989552, 218.52381008107648, 191.8794746616877, 370.0342639391636, 296.30995821753953, 43.33093511508934, 79.2291620270032, 343.0423802038772
0.11356592302352864, 354.1797121856521, 84.34913452480602, 185.0587213453435, 168.45887023593087, 300.494885017716, 491.8654800613466, 107.4119617818764, 499.5158200579788, 106.77498913354044
117.02746469218428, 372.6714954886381, 444.5880713615856, 228.72132846078225, 126.76768816308531, 381.69541472087474, 270.4926340866571, 281.8893038912081, 145.41958126308546, 83.12225646044158
84.17526018670213, 483.7656996643119, 144.4751816217969, 498.4329968237491, 443.28965039996535, 411.4656863806461, 236.1185515278636, 185.82558791484837, 81.44806791200077, 225.3455219223986
481.81121835945993, 196.56027024885725, 70.68907416818482, 20.95937915092938, 207.57903625714275, 289.40340571944415, 371.78309143036574, 184.345348328236, 477.386798504385, 146.33443368968813
30.512352998871116, 88.21351644346304, 268.1937083681046, 5.984324140615449, 247.7357182497849, 401.9858793595142, 104.73986544091274, 182.3840126177172, 475.65938859925694, 363.82091495085064
150.0341607111093, 453.24217766376864, 180.23893853861284, 17.134050971335192, 380.9321827328146, 177.56633028413842, 24.846272839862294, 448.87669881374813, 306.56005528458803, 420.9191337144932
56.93051875021116, 53.981873533938185, 42.19545393002105, 465.3810851873709, 123.49601890334772, 64.201728902192, 220.88475120957585, 13.238645067884192, 224.16106988417715, 5.2700188000165955
238.37655523389088, 32.77703062258597, 412.7025401330497, 426.5609715958586, 310.32894243096655, 201.0284338077207, 313.15112933055445, 220.3882942344062, 67.37220773668822, 483.8719342937053
